~Version	Information	Section															
	VERS.	3.0	:														
	WRAP.	NO	:														
	DLM	.	Comma	:													
	MERG.	YES	:Data	merged	using	LAS	tools	(www.logtechcan.com)									
~Well	Information	Section															
#MNEM.UNIT	VALUE/NAME	DESCRIPTION															
#----.----	----------------------------------	--------------------															
	STRT.M	1720.4000	:														
	STOP.M	2382.8000	:														
	STEP.M	0.2000	:														
	NULL.	-999.2500	:														
	COMP.	:															
	WELL.	1551	:														
	FLD	.	:														
	LOC	.	:														
	SRVC.	:															
	DATE.	Sep	21/2016	:													
	CTRY.	:															
	PROV.	:															
	UWI	.	:														
	LIC	.	:														
	LATI.	:															
	LONG.	:															
	GDAT.	NAD83	:														
~Curve	Information	Section															
#MNEM	.UNIT	API	CODE	CURVE	DESCRIPTION												
#----	.----	LG--CV-CL--M	-------------------------														
	1816.8000	27.3403	28.5354	1656.7550													
	1817.0000	27.5471	28.5536	1656.9452													
	1817.2000	28.8279	28.5951	1657.1355													
	1817.4000	30.6585	28.7422	1657.3257													
	1817.6000	32.7074	29.0404	1657.5160													
	1817.8000	34.7597	29.4111	1657.7062													
	1818.0000	36.6459	29.6896	1657.8964													
	1818.2000	38.2453	29.6986	1658.0867													
	1818.4000	39.5169	29.3043	1658.2769													
	1818.6000	40.4972	28.4447	1658.4671													
	1818.8000	41.2559	27.1314	1658.6574													
	1819.0000	41.8396	25.4349	1658.8476													
	1819.2000	42.2395	23.4631	1659.0379													
	1819.4000	42.3907	21.3464	1659.2281													
	1819.6000	42.1840	19.2351	1659.4183													
	1819.8000	41.4620	17.3270	1659.6086													
	1820.0000	39.9910	15.9008	1659.7988													
	1820.2000	37.4478	15.3363	1659.9890													
	1820.4000	33.7281	16.0698	1660.1793													
	1820.6000	31.0874	18.4516	1660.3695													
	1820.8000	32.3123	21.4368	1660.5595													
	1821.0000	33.1181	23.5405	1660.7486													
	1821.2000	33.1665	24.4513	1660.9374													
	1821.4000	32.9248	24.3127	1661.1258													
	1821.6000	32.6661	23.4560	1661.3139													
	1821.8000	32.4583	22.2391	1661.5019													
	1822.0000	32.2791	20.9717	1661.6899													
	1822.2000	32.0725	19.8830	1661.8779													
	1822.4000	31.7630	19.1167	1662.0658													
	1822.6000	31.2670	18.7363	1662.2538													
	1822.8000	30.5257	18.7388	1662.4418													
	1823.0000	29.5383	19.0669	1662.6298													
	1823.2000	28.3522	19.6230	1662.8177													
	1823.4000	26.9810	20.2803	1663.0057													
	1823.6000	25.2771	20.8924	1663.1937													
	1823.8000	22.8493	21.2970	1663.3817													
	1824.0000	19.1028	21.3141	1663.5696													
	1824.2000	20.4197	20.2004	1663.7576													
	1824.4000	22.4195	18.7207	1663.9456													
	1824.6000	24.0685	17.0667	1664.1336													
	1824.8000	25.2267	15.4620	1664.3215													
	1825.0000	26.0989	14.1366	1664.5095													
	1825.2000	26.9280	13.3090	1664.6975													
	1825.4000	27.8480	13.1495	1664.8855													
	1825.6000	28.8454	13.7438	1665.0735													
	1825.8000	29.8019	15.0713	1665.2614													
	1826.0000	30.5762	17.0040	1665.4494													
	1826.2000	31.0790	19.3288	1665.6374													
	1826.4000	31.3075	21.7926	1665.8254													
	1826.6000	31.3361	24.1519	1666.0133													
	1826.8000	31.3027	26.2278	1666.2013													
	1827.0000	31.4305	27.9523	1666.3893													
	1827.2000	31.9549	29.3813	1666.5773													
	1827.4000	31.4578	30.6580	1666.7652													
	1827.6000	31.6940	31.9191	1666.9532													
	1827.8000	31.7036	33.1783	1667.1412													
	1828.0000	31.6203	34.4244	1667.3292													
	1828.2000	31.3956	35.6290	1667.5171													
	1828.4000	30.9665	36.7394	1667.7051													
	1828.6000	30.3524	37.6760	1667.8931													
	1828.8000	29.6504	38.3456	1668.0811													
	1829.0000	28.9867	38.6578	1668.2691													
	1829.2000	28.4727	38.5433	1668.4570													
	1829.4000	28.1798	37.9699	1668.6450													
	1829.6000	28.1289	36.9507	1668.8330													
	1829.8000	28.2849	35.5451	1669.0210													
	1830.0000	28.5522	33.8483	1669.2089													
	1830.2000	28.7761	31.9672	1669.3969													
	1830.4000	28.7214	30.0018	1669.5849													
	1830.6000	27.9607	28.0323	1669.7729													
	1830.8000	26.7287	26.3108	1669.9608													
	1831.0000	26.0498	24.9317	1670.1488													
	1831.2000	25.1082	24.2140	1670.3368													
	1831.4000	24.0267	24.6039	1670.5248													
	1831.6000	23.1217	26.2324	1670.7127													
	1831.8000	22.6067	28.7404	1670.9007													
	1832.0000	22.5067	31.4558	1671.0887													
	1832.2000	22.7010	33.7454	1671.2767													
	1832.4000	23.0291	35.2894	1671.4646													
	1832.6000	23.3794	36.1373	1671.6526													
	1832.8000	23.7147	36.5534	1671.8406													
	1833.0000	24.0373	36.7816	1672.0286													
	1833.2000	24.3424	36.8820	1672.2165													
	1833.4000	24.6245	36.7360	1672.4045													
	1833.6000	24.9902	36.1944	1672.5925													
	1833.8000	25.9051	35.2378	1672.7805													
	1834.0000	28.7785	33.9843	1672.9685													
	1834.2000	29.4666	32.4976	1673.1564													
	1834.4000	29.3038	30.9957	1673.3444													
	1834.6000	28.8600	29.4941	1673.5324													
	1834.8000	28.1773	28.0233	1673.7204													
	1835.0000	27.2209	26.6835	1673.9083													
	1835.2000	26.0695	25.6656	1674.0963													
	1835.4000	24.9019	25.2112	1674.2843													
	1835.6000	23.8968	25.5062	1674.4723													
	1835.8000	23.1481	26.5481	1674.6602													
	1836.0000	22.6413	28.0657	1674.8482													
	1836.2000	22.3034	29.5564	1675.0362													
	1836.4000	22.0954	30.4588	1675.2242													
	1836.6000	22.1096	30.3932	1675.4121													
	1836.8000	22.6237	29.3377	1675.6001													
	1837.0000	24.0618	27.6230	1675.7881													
	1837.2000	26.7372	25.7685	1675.9761													
	1837.4000	29.6394	24.9119	1676.1640													
	1837.6000	31.9477	27.6860	1676.3520													
	1837.8000	33.9738	31.1839	1676.5403													
	1838.0000	35.4706	34.8295	1676.7290													
	1838.2000	36.3722	38.3621	1676.9181													
	1838.4000	36.7052	41.5625	1677.1071													
	1838.6000	36.5003	44.2182	1677.2962													
	1838.8000	35.7695	46.1428	1677.4852													
	1839.0000	34.5307	47.2092	1677.6743													
	1839.2000	32.8417	47.3760	1677.8633													
	1839.4000	30.8255	46.6952	1678.0524													
	1839.6000	28.6831	45.2998	1678.2415													
	1839.8000	26.6776	43.3748	1678.4305													
	1840.0000	25.0725	41.1178	1678.6195													
	1840.2000	24.0242	38.7023	1678.8086													
	1840.4000	23.4711	36.2586	1678.9976													
	1840.6000	23.1357	33.8796	1679.1867													
	1840.8000	22.8233	31.6288	1679.3757													
	1841.0000	24.1290	29.4926	1679.5648													
	1841.2000	26.1921	26.3112	1679.7538													
	1841.4000	27.9915	21.7572	1679.9429													
	1841.6000	29.1974	17.0263	1680.1319													
	1841.8000	30.0457	13.1313	1680.3209													
	1842.0000	30.7990	окт.86	1680.5100													
	1842.2000	31.5613	авг.96	1680.6990													
	1842.4000	32.3101	июл.78	1680.8881													
	1842.6000	32.9811	июн.18	1681.0771													
	1842.8000	33.5265	май.32	1681.2662													
	1843.0000	33.9381	5.1556	1681.4553													
	1843.2000	34.2612	апр.59	1681.6443													
	1843.4000	34.6003	апр.55	1681.8333													
	1843.6000	35.0922	апр.07	1682.0224													
	1843.8000	35.7914	май.06	1682.2114													
	1844.0000	36.4291	май.50	1682.4005													
	1844.2000	36.1433	июн.46	1682.5895													
	1844.4000	33.7128	июл.13	1682.7786													
	1844.6000	30.5506	9.1803	1682.9676													
	1844.8000	30.7235	окт.64	1683.1567													
	1845.0000	30.0404	ноя.86	1683.3457													
	1845.2000	29.5997	дек.16	1683.5348													
	1845.4000	30.2207	13.5964	1683.7238													
	1845.6000	31.9277	14.4714	1683.9129													
	1845.8000	34.2207	15.2851	1684.1020													
	1846.0000	36.4298	16.1016	1684.2912													
	1846.2000	37.9689	17.0000	1684.4807													
	1846.4000	38.4826	18.0603	1684.6703													
	1846.6000	37.9222	19.3439	1684.8600													
	1846.8000	36.5366	20.8741	1685.0497													
	1847.0000	34.7776	22.6203	1685.2394													
	1847.2000	33.1367	24.4882	1685.4290													
	1847.4000	31.9692	26.3165	1685.6187													
	1847.6000	31.3872	27.8632	1685.8084													
	1847.8000	31.2615	28.8205	1685.9981													
	1848.0000	31.3402	28.9019	1686.1877													
	1848.2000	31.2684	28.0647	1686.3774													
	1848.4000	28.7777	26.7134	1686.5671													
	1848.6000	30.0700	25.3125	1686.7568													
	1848.8000	31.5676	24.0529	1686.9464													
	1849.0000	32.8938	23.1125	1687.1361													
	1849.2000	34.0581	22.5798	1687.3258													
	1849.4000	35.1111	22.3368	1687.5155													
	1849.6000	35.9716	22.0795	1687.7051													
	1849.8000	36.4519	21.4488	1687.8948													
	1850.0000	36.4063	20.2053	1688.0845													
	1850.2000	35.8627	18.3529	1688.2742													
	1850.4000	35.0480	16.1345	1688.4638													
	1850.6000	34.2947	13.9067	1688.6535													
	1850.8000	33.8888	ноя.66	1688.8432													
	1851.0000	33.9216	окт.40	1689.0329													
	1851.2000	34.2140	сен.88	1689.2225													
	1851.4000	34.3530	сен.97	1689.4122													
	1851.6000	33.8565	окт.43	1689.6019													
	1851.8000	32.4406	12.1008	1689.7916													
	1852.0000	30.2977	15.1736	1689.9812													
	1852.2000	28.1805	18.9529	1690.1709													
	1852.4000	29.7915	21.4257	1690.3606													
	1852.6000	30.9112	21.7338	1690.5503													
	1852.8000	31.7348	21.3042	1690.7399													
	1853.0000	32.6323	20.6299	1690.9296													
	1853.2000	33.7482	19.8780	1691.1193													
	1853.4000	35.0336	19.0969	1691.3090													
	1853.6000	36.3380	18.2931	1691.4986													
	1853.8000	37.4991	17.4535	1691.6883													
	1854.0000	38.3935	16.5604	1691.8780													
	1854.2000	38.9515	15.5985	1692.0677													
	1854.4000	39.1275	14.5615	1692.2573													
	1854.6000	38.8612	13.4553	1692.4470													
	1854.8000	38.0659	дек.48	1692.6367													
	1855.0000	36.6668	11.0994	1692.8264													
	1855.2000	34.6816	сен.71	1693.0160													
	1855.4000	32.2975	авг.84	1693.2057													
	1855.6000	29.8926	июл.11	1693.3954													
	1855.8000	27.8616	июн.04	1693.5851													
	1856.0000	26.2583	5.1111	1693.7747													
	1856.2000	28.0896	апр.26	1693.9644													
	1856.4000	28.5230	мар.82	1694.1541													
	1856.6000	29.1462	3.1348	1694.3438													
	1856.8000	29.5247	фев.75	1694.5334													
	1857.0000	29.5805	фев.43	1694.7231													
	1857.2000	29.4887	янв.59	1694.9128													
	1857.4000	29.4401	янв.79	1695.1025													
	1857.6000	29.5184	янв.24	1695.2921													
	1857.8000	29.6796	янв.36	1695.4818													
	1858.0000	29.8085	янв.74	1695.6715													
	1858.2000	29.8166	янв.36	1695.8612													
	1858.4000	29.7318	янв.20	1696.0508													
	1858.6000	29.7162	2.0305	1696.2405													
	1858.8000	29.9795	фев.42	1696.4302													
	1859.0000	30.6179	3.1562	1696.6198													
	1859.2000	31.4910	4.1305	1696.8095													
	1859.4000	32.2371	май.92	1696.9992													
	1859.6000	32.4342	июн.88	1697.1889													
	1859.8000	31.7514	июл.41	1697.3785													
	1860.0000	30.3090	июл.71	1697.5682													
	1860.2000	32.0741	июн.97	1697.7579													
	1860.4000	34.1891	июн.07	1697.9476													
	1860.6000	35.3811	май.48	1698.1372													
	1860.8000	35.5289	май.84	1698.3269													
	1861.0000	35.0020	апр.80	1698.5166													
	1861.2000	34.2789	апр.65	1698.7063													
	1861.4000	33.7214	апр.34	1698.8959													
	1861.6000	33.4892	апр.87	1699.0856													
	1861.8000	33.5729	апр.42	1699.2753													
	1862.0000	33.8857	4.1612	1699.4650													
	1862.2000	34.3397	4.1404	1699.6546													
	1862.4000	34.8734	4.1431	1699.8443													
	1862.6000	35.4466	4.1620	1700.0340													
	1862.8000	36.0565	апр.14	1700.2237													
	1863.0000	36.7887	апр.71	1700.4133													
	1863.2000	37.8393	апр.54	1700.6030													
	1863.4000	39.3973	апр.27	1700.7927													
	1863.6000	41.3410	апр.37	1700.9824													
	1863.8000	42.9721	апр.93	1701.1720													
	1864.0000	43.6187	апр.52	1701.3617													
	1864.2000	42.4640	4.1321	1701.5514													
	1864.4000	41.4047	мар.67	1701.7411													
	1864.6000	40.6144	мар.95	1701.9307													
	1864.8000	40.0236	мар.72	1702.1204													
	1865.0000	39.7055	мар.82	1702.3101													
	1865.2000	39.7663	апр.55	1702.4997													
	1865.4000	40.1888	май.06	1702.6894													
	1865.6000	40.8030	май.73	1702.8791													
	1865.8000	41.3626	май.08	1703.0688													
	1866.0000	41.6459	май.93	1703.2585													
	1866.2000	41.5260	апр.69	1703.4481													
	1866.4000	40.9949	апр.95	1703.6378													
	1866.6000	40.1568	апр.66	1703.8275													
	1866.8000	39.2021	апр.39	1704.0172													
	1867.0000	38.3752	5.0535	1704.2068													
	1867.2000	37.9616	май.61	1704.3965													
	1867.4000	38.3665	май.29	1704.5862													
	1867.6000	40.2513	май.98	1704.7759													
	1867.8000	43.3410	май.77	1704.9655													
	1868.0000	43.3766	6.0969	1705.1552													
	1868.2000	42.0578	июн.11	1705.3449													
	1868.4000	41.0357	июн.08	1705.5346													
	1868.6000	40.6542	июл.89	1705.7242													
	1868.8000	40.5899	июл.20	1705.9139													
	1869.0000	40.5000	июл.32	1706.1036													
	1869.2000	40.2997	июл.29	1706.2933													
	1869.4000	40.1232	июл.67	1706.4829													
	1869.6000	40.1324	8.0535	1706.6726													
	1869.8000	40.3461	авг.19	1706.8623													
	1870.0000	40.6065	авг.90	1707.0520													
	1870.2000	40.6989	авг.20	1707.2416													
	1870.4000	40.5319	авг.33	1707.4313													
	1870.6000	40.2364	8.1427	1707.6210													
	1870.8000	40.0834	июл.95	1707.8107													
	1871.0000	40.2681	7.0857	1708.0003													
	1871.2000	40.7521	июн.54	1708.1894													
	1871.4000	41.2930	май.81	1708.3782													
	1871.6000	40.9402	апр.64	1708.5665													
	1871.8000	40.4080	4.0316	1708.7547													
	1872.0000	40.6466	мар.09	1708.9429													
	1872.2000	41.3670	мар.70	1709.1312													
	1872.4000	42.0622	мар.16	1709.3194													
	1872.6000	42.4861	мар.63	1709.5076													
	1872.8000	42.6968	3.0079	1709.6959													
	1873.0000	42.8978	фев.06	1709.8842													
	1873.2000	43.2555	фев.15	1710.0724													
	1873.4000	43.7961	фев.60	1710.2606													
	1873.6000	44.4065	3.0030	1710.4488													
	1873.8000	44.9028	мар.47	1710.6371													
	1874.0000	45.1145	апр.26	1710.8253													
	1874.2000	44.9479	5.0446	1711.0135													
	1874.4000	44.4257	май.82	1711.2018													
	1874.6000	43.7184	май.70	1711.3900													
	1874.8000	43.0466	5.1253	1711.5782													
	1875.0000	41.5469	май.01	1711.7665													
	1875.2000	41.8132	дек.13	1711.9547													
	1875.4000	41.5576	16.2759	1712.1429													
	1875.6000	40.8866	18.0929	1712.3312													
	1875.8000	39.9907	18.5124	1712.5194													
	1876.0000	39.0703	18.1607	1712.7076													
	1876.2000	38.2586	17.5208	1712.8959													
	1876.4000	37.5931	16.9536	1713.0842													
	1876.6000	37.0522	16.6901	1713.2724													
	1876.8000	36.6120	16.8085	1713.4606													
	1877.0000	36.2699	17.2145	1713.6488													
	1877.2000	36.0196	17.6505	1713.8371													
	1877.4000	35.8029	17.7550	1714.0253													
	1877.6000	35.4755	17.1915	1714.2135													
	1877.8000	34.8200	15.8292	1714.4018													
	1878.0000	33.6242	13.9134	1714.5900													
	1878.2000	31.8251	12.0124	1714.7782													
	1878.4000	29.7552	окт.20	1714.9665													
	1878.6000	30.9623	9.0075	1715.1547													
	1878.8000	31.9973	июл.72	1715.3429													
	1879.0000	32.3754	июн.24	1715.5312													
	1879.2000	32.2400	5.0278	1715.7194													
	1879.4000	31.9771	4.0889	1715.9076													
	1879.6000	31.9299	мар.69	1716.0959													
	1879.8000	32.2510	мар.76	1716.2842													
	1880.0000	32.8981	мар.61	1716.4724													
	1880.2000	33.7288	4.1820	1716.6606													
	1880.4000	34.6172	5.0152	1716.8488													
	1880.6000	35.5244	май.54	1717.0371													
	1880.8000	36.4931	июн.57	1717.2253													
	1881.0000	37.5786	июн.99	1717.4135													
	1881.2000	38.7507	май.09	1717.6018													
	1881.4000	39.8025	май.30	1717.7900													
	1881.6000	40.3807	5.0820	1717.9782													
	1881.8000	40.8363	июн.11	1718.1665													
	1882.0000	39.6463	июл.14	1718.3547													
	1882.2000	37.1743	сен.63	1718.5429													
	1882.4000	34.9889	ноя.37	1718.7312													
	1882.6000	33.9225	дек.25	1718.9194													
	1882.8000	33.9848	14.1307	1719.1076													
	1883.0000	34.7049	15.1558	1719.2959													
	1883.2000	35.5006	15.7848	1719.4842													
	1883.4000	35.9400	15.9949	1719.6724													
	1883.6000	35.8540	15.8277	1719.8606													
	1883.8000	35.3215	15.3705	1720.0488													
	1884.0000	34.5732	14.7256	1720.2371													
	1884.2000	33.8675	13.9816	1720.4253													
	1884.4000	33.3882	13.1968	1720.6135													
	1884.6000	33.2196	дек.94	1720.8018													
	1884.8000	33.4299	ноя.18	1720.9900													
	1885.0000	34.2070	окт.26	1721.1782													
	1885.2000	35.6252	10.0656	1721.3665													
	1885.4000	36.2165	сен.19	1721.5547													
	1885.6000	37.3497	сен.43	1721.7429													
	1885.8000	38.0233	авг.57	1721.9312													
	1886.0000	37.9749	авг.97	1722.1194													
	1886.2000	37.3910	8.0743	1722.3076													
	1886.4000	36.5991	июл.91	1722.4959													
	1886.6000	35.9146	июл.39	1722.6842													
	1886.8000	35.5746	июн.90	1722.8724													
	1887.0000	35.6984	июн.50	1723.0606													
	1887.2000	36.2549	6.1539	1723.2488													
	1887.4000	37.0613	май.09	1723.4371													
	1887.6000	37.8455	май.83	1723.6253													
	1887.8000	38.3724	5.1179	1723.8135													
	1888.0000	38.5491	апр.65	1724.0019													
	1888.2000	38.3694	апр.31	1724.1904													
	1888.4000	37.6441	апр.06	1724.3797													
	1888.6000	36.1197	май.39	1724.5694													
	1888.8000	38.2599	6.0648	1724.7590													
	1889.0000	40.3669	7.1567	1724.9487													
	1889.2000	41.7695	авг.09	1725.1384													
	1889.4000	42.2078	окт.94	1725.3281													
	1889.6000	41.7176	дек.59	1725.5177													
	1889.8000	40.5777	14.0617	1725.7074													
	1890.0000	39.2147	15.0392	1725.8971													
	1890.2000	38.0335	15.1124	1726.0868													
	1890.4000	37.2538	14.2894	1726.2765													
	1890.6000	36.8429	дек.25	1726.4662													
	1890.8000	36.5908	11.1168	1726.6558													
	1891.0000	36.2805	сен.21	1726.8455													
	1891.2000	35.8536	авг.86	1727.0352													
	1891.4000	35.4730	8.0948	1727.2249													
	1891.6000	35.4244	8.1598	1727.4146													
	1891.8000	35.8864	авг.71	1727.6042													
	1892.0000	36.6804	9.1180	1727.7939													
	1892.2000	37.1543	сен.49	1727.9836													
	1892.4000	36.3827	сен.60	1728.1733													
	1892.6000	36.5489	сен.52	1728.3630													
	1892.8000	36.1952	10.0837	1728.5526													
	1893.0000	36.3935	окт.06	1728.7423													
	1893.2000	37.2414	11.0585	1728.9320													
	1893.4000	38.3705	ноя.91	1729.1217													
	1893.6000	39.4184	дек.25	1729.3114													
	1893.8000	40.1990	13.5071	1729.5011													
	1894.0000	40.6888	14.3614	1729.6907													
	1894.2000	40.9461	15.1585	1729.8804													
	1894.4000	41.0229	15.8388	1730.0701													
	1894.6000	40.9092	16.3325	1730.2598													
	1894.8000	40.5344	16.5785	1730.4495													
	1895.0000	39.8248	16.5464	1730.6391													
	1895.2000	38.7683	16.2510	1730.8288													
	1895.4000	37.4312	15.7501	1731.0185													
	1895.6000	35.9176	15.1252	1731.2082													
	1895.8000	34.3259	14.4607	1731.3978													
	1896.0000	32.7465	13.8479	1731.5875													
	1896.2000	31.3743	13.4749	1731.7772													
	1896.4000	32.3131	14.0372	1731.9669													
	1896.6000	34.7491	14.9110	1732.1566													
	1896.8000	35.8837	15.4937	1732.3462													
	1897.0000	36.3117	15.5890	1732.5359													
	1897.2000	36.7232	15.2048	1732.7256													
	1897.4000	37.3492	14.4659	1732.9153													
	1897.6000	38.0656	13.5144	1733.1049													
	1897.8000	38.6820	дек.09	1733.2946													
	1898.0000	39.1249	ноя.93	1733.4843													
	1898.2000	39.4411	окт.38	1733.6740													
	1898.4000	39.6991	сен.73	1733.8637													
	1898.6000	39.9020	авг.89	1734.0534													
	1898.8000	39.9715	июл.10	1734.2430													
	1899.0000	39.7899	июл.41	1734.4327													
	1899.2000	39.2522	июл.74	1734.6224													
	1899.4000	38.3038	июл.30	1734.8121													
	1899.6000	36.9953	авг.83	1735.0018													
	1899.8000	35.6011	10.1729	1735.1914													
	1900.0000	34.8201	дек.46	1735.3811													
	1900.2000	35.9778	16.3647	1735.5708													
	1900.4000	37.3718	19.4473	1735.7605													
	1900.6000	38.3205	22.4466	1735.9502													
	1900.8000	39.2014	25.1752	1736.1398													
	1901.0000	39.6151	27.1683	1736.3295													
	1901.2000	39.4211	27.9411	1736.5192													
	1901.4000	38.7966	27.3584	1736.7089													
	1901.6000	38.0631	25.8079	1736.8986													
	1901.8000	37.5107	24.0192	1737.0883													
	1902.0000	37.2915	22.6701	1737.2779													
	1902.2000	37.4003	22.0521	1737.4676													
	1902.4000	37.7265	21.9893	1737.6573													
	1902.6000	38.1448	22.0242	1737.8470													
	1902.8000	38.6035	21.7251	1738.0367													
	1903.0000	39.1670	20.9173	1738.2263													
	1903.2000	39.9851	19.7144	1738.4160													
	1903.4000	41.1911	18.3678	1738.6057													
	1903.6000	42.7582	17.0753	1738.7954													
	1903.8000	44.3830	15.9064	1738.9850													
	1904.0000	45.4742	14.9136	1739.1747													
	1904.2000	44.9153	14.7306	1739.3644													
	1904.4000	45.4819	14.8970	1739.5541													
	1904.6000	44.6457	15.4127	1739.7438													
	1904.8000	43.1068	16.2062	1739.9334													
	1905.0000	41.6489	17.0672	1740.1231													
	1905.2000	40.6426	17.7203	1740.3128													
	1905.4000	40.0765	17.9044	1740.5025													
	1905.6000	39.7942	17.4430	1740.6921													
	1905.8000	39.7038	16.2891	1740.8818													
	1906.0000	39.8396	14.5243	1741.0715													
	1906.2000	40.2897	дек.52	1741.2612													
	1906.4000	41.0839	сен.39	1741.4509													
	1906.6000	42.1389	июл.05	1741.6406													
	1906.8000	43.2837	май.37	1741.8302													
	1907.0000	44.3127	мар.42	1742.0199													
	1907.2000	44.9915	фев.21	1742.2096													
	1907.4000	45.0036	янв.85	1742.3993													
	1907.6000	43.9635	янв.47	1742.5890													
	1907.8000	41.6891	3.1784	1742.7786													
	1908.0000	38.6495	июл.96	1742.9683													
	1908.2000	41.0980	18.4092	1743.1580													
	1908.4000	41.1192	27.8864	1743.3477													
	1908.6000	39.5911	34.6752	1743.5374													
	1908.8000	37.8283	37.8806	1743.7270													
	1909.0000	36.6206	37.5378	1743.9167													
	1909.2000	36.1641	34.5937	1744.1064													
	1909.4000	36.2722	30.4361	1744.2961													
	1909.6000	36.6271	26.3573	1744.4858													
	1909.8000	36.9616	23.1824	1744.6755													
	1910.0000	37.1346	21.1878	1744.8651													
	1910.2000	37.1288	20.2239	1745.0548													
	1910.4000	37.0217	19.9268	1745.2445													
	1910.6000	36.9570	19.9006	1745.4342													
	1910.8000	37.0878	19.8162	1745.6239													
	1911.0000	37.4560	19.4390	1745.8135													
	1911.2000	37.8448	18.6360	1746.0032													
	1911.4000	37.7732	17.3969	1746.1929													
	1911.6000	36.8477	15.8411	1746.3826													
	1911.8000	35.4376	14.1553	1746.5722													
	1912.0000	37.3522	дек.01	1746.7619													
	1912.2000	39.0681	окт.15	1746.9516													
	1912.4000	39.1992	окт.07	1747.1413													
	1912.6000	38.0170	окт.12	1747.3310													
	1912.8000	36.1271	ноя.51	1747.5206													
	1913.0000	33.9915	14.0846	1747.7103													
	1913.2000	31.8979	16.0631	1747.8997													
	1913.4000	30.0431	17.2657	1748.0889													
	1913.6000	28.5847	17.3219	1748.2779													
	1913.8000	27.6397	16.2531	1748.4668													
	1914.0000	27.2600	14.4491	1748.6558													
	1914.2000	27.4192	дек.76	1748.8448													
	1914.4000	28.0196	11.1666	1749.0337													
	1914.6000	28.9158	окт.79	1749.2227													
	1914.8000	29.9436	ноя.56	1749.4116													
	1915.0000	30.9815	13.0586	1749.6006													
	1915.2000	32.0617	15.1232	1749.7895													
	1915.4000	33.5533	17.0079	1749.9785													
	1915.6000	36.1729	17.3892	1750.1674													
	1915.8000	39.4180	16.9773	1750.3564													
	1916.0000	41.1937	16.5175	1750.5454													
	1916.2000	42.0708	16.0514	1750.7343													
	1916.4000	42.3699	15.5895	1750.9233													
	1916.6000	42.1452	15.1550	1751.1122													
	1916.8000	41.4374	14.8033	1751.3012													
	1917.0000	40.4170	14.6286	1751.4901													
	1917.2000	39.3705	14.7333	1751.6791													
	1917.4000	38.6023	15.1614	1751.8681													
	1917.6000	38.3327	15.8218	1752.0570													
	1917.8000	38.6483	16.4575	1752.2460													
	1918.0000	39.5015	16.7217	1752.4349													
	1918.2000	40.7353	16.3895	1752.6238													
	1918.4000	42.1189	15.6518	1752.8128													
	1918.6000	43.4146	15.3261	1753.0018													
	1918.8000	44.4693	16.7003	1753.1907													
	1919.0000	45.1036	20.7499	1753.3797													
	1919.2000	43.7170	26.6408	1753.5686													
	1919.4000	39.2470	30.1300	1753.7576													
	1919.6000	37.4348	30.1422	1753.9465													
	1919.8000	37.2817	28.3530	1754.1355													
	1920.0000	37.8203	25.9740	1754.3244													
	1920.2000	38.3580	23.6583	1754.5134													
	1920.4000	38.4843	21.5869	1754.7024													
	1920.6000	38.0807	19.6665	1754.8913													
	1920.8000	37.2800	17.7547	1755.0803													
	1921.0000	36.3424	15.8156	1755.2692													
	1921.2000	35.4948	13.9703	1755.4581													
	1921.4000	34.8258	дек.16	1755.6471													
	1921.6000	34.2996	ноя.21	1755.8360													
	1921.8000	33.8804	12.1297	1756.0250													
	1922.0000	33.6906	14.1189	1756.2140													
	1922.2000	34.0751	17.9235	1756.4029													
	1922.4000	35.4206	23.4758	1756.5919													
	1922.6000	37.5026	30.4159	1756.7808													
	1922.8000	37.9789	38.2570	1756.9698													
	1923.0000	36.4198	36.5455	1757.1587													
	1923.2000	35.9803	32.2973	1757.3477													
	1923.4000	35.9194	27.5534	1757.5367													
	1923.6000	36.2267	24.0414	1757.7256													
	1923.8000	36.9288	22.2531	1757.9145													
	1924.0000	37.9502	21.7258	1758.1035													
	1924.2000	39.1216	21.6021	1758.2924													
	1924.4000	40.2102	21.1057	1758.4814													
	1924.6000	40.9601	19.8459	1758.6703													
	1924.8000	41.1531	17.9494	1758.8593													
	1925.0000	40.6835	16.0164	1759.0483													
	1925.2000	39.6251	14.8966	1759.2372													
	1925.4000	38.2509	15.3321	1759.4262													
	1925.6000	36.9885	17.5922	1759.6152													
	1925.8000	36.3004	21.3296	1759.8041													
	1926.0000	36.5587	25.8358	1759.9931													
	1926.2000	37.9151	30.6561	1760.1820													
	1926.4000	39.9415	35.8528	1760.3710													
	1926.6000	40.3889	25.0846	1760.5599													
	1926.8000	39.0498	19.9859	1760.7489													
	1927.0000	37.4108	17.6910	1760.9378													
	1927.2000	35.9346	17.2745	1761.1268													
	1927.4000	34.6800	18.4051	1761.3157													
	1927.6000	33.5988	20.6010	1761.5047													
	1927.8000	32.7078	23.1594	1761.6937													
	1928.0000	32.1026	25.3877	1761.8826													
	1928.2000	31.8683	26.8481	1762.0716													
	1928.4000	31.9867	27.4728	1762.2605													
	1928.6000	32.3229	27.5339	1762.4495													
	1928.8000	32.6958	27.4971	1762.6384													
	1929.0000	32.9657	27.7934	1762.8273													
	1929.2000	33.0489	28.5647	1763.0163													
	1929.4000	32.8460	29.4705	1763.2053													
	1929.6000	32.1879	29.6596	1763.3942													
	1929.8000	30.9754	27.9511	1763.5832													
